subject,list,position,trial_type,item,session
135,5,14,study,HAMBURGER,2
135,5,15,study,GIRAFFE,2
135,5,16,study,CHIP,2
135,5,1,recall,CHIP,2
135,5,2,recall,GIRAFFE,2
135,5,3,recall,HAMBURGER,2
135,5,4,recall,COLESLAW,2
135,5,5,recall,POOL,2
135,5,6,recall,LAKE,2
135,5,7,recall,OATMEAL,2
135,5,8,recall,PICKLE,2
135,5,9,recall,GIRAFFE,2
135,6,1,study,OAR,2
135,6,2,study,ANCHOR,2
135,6,3,study,SCALLOP,2
135,6,4,study,DESSERT,2
135,6,5,study,HUSBAND,2
135,6,6,study,NECKLACE,2
135,6,7,study,FLASK,2
135,6,8,study,WINE,2
135,6,9,study,SHOE,2
135,6,10,study,COMMUNITY,2
135,6,11,study,MOSQUITO,2
135,6,12,study,SAILOR,2
135,6,13,study,SNEAKER,2
135,6,14,study,KITE,2
135,6,15,study,LOVER,2
135,6,16,study,PLAYGROUND,2
135,6,1,recall,PLAYGROUND,2
135,6,2,recall,OAR,2
135,6,3,recall,ANCHOR,2
135,6,4,recall,SCALLOP,2
135,6,5,recall,FLASK,2
135,6,6,recall,MOSQUITO,2
135,6,7,recall,KITE,2
135,6,8,recall,SAILOR,2
135,7,1,study,HAT,2
135,7,2,study,UMPIRE,2
135,7,3,study,BOWL,2
135,7,4,study,BARLEY,2
135,7,5,study,SURGEON,2
135,7,6,study,BANQUET,2
135,7,7,study,WRIST,2
135,7,8,study,CUBE,2
135,7,9,study,OVAL,2
135,7,10,study,PUBLISHER,2
135,7,11,study,SAUCER,2
135,7,12,study,CAT,2
135,7,13,study,HANDBAG,2
135,7,14,study,FRIEND,2
135,7,15,study,FELLOW,2
135,7,16,study,MOUSE,2
135,7,1,recall,FELLOW,2
135,7,2,recall,MOUSE,2
135,7,3,recall,HAT,2
135,7,4,recall,CAT,2
135,7,5,recall,BOWL,2
135,7,6,recall,UMPIRE,2
135,8,1,study,SCALE,2
135,8,2,study,CONTRACT,2
135,8,3,study,EXPERT,2
135,8,4,study,SUBURB,2
135,8,5,study,SLOPE,2
135,8,6,study,PALACE,2
135,8,7,study,PRINCESS,2
135,8,8,study,CANYON,2
135,8,9,study,HALL,2
135,8,10,study,NET,2
135,8,11,study,CANVAS,2
135,8,12,study,LASH,2
135,8,13,study,SOCKET,2
135,8,14,study,KITCHEN,2
135,8,15,study,OVEN,2
135,8,16,study,SCULPTURE,2
135,8,1,recall,SCULPTURE,2
135,8,2,recall,KITCHEN,2
135,8,3,recall,OVEN,2
135,8,4,recall,PRINCESS,2
135,8,5,recall,SCALE,2
135,8,6,recall,CONTRACT,2
135,8,7,recall,PROBE,2
135,9,1,study,FAMILY,3
135,9,2,study,FUNGUS,3
135,9,3,study,PIRATE,3
135,9,4,study,DECK,3
135,9,5,study,DRESSER,3
135,9,6,study,LAUNDRY,3
135,9,7,study,TRACTOR,3
135,9,8,study,BOULEVARD,3
135,9,9,study,PAWN,3
135,9,10,study,ARROW,3
135,9,11,study,WAGON,3
135,9,12,study,CENT,3
135,9,13,study,PAINTING,3
135,9,14,study,TAR,3
135,9,15,study,CHECK,3
135,9,16,study,SHOP,3
135,9,1,recall,SHOP,3
135,9,2,recall,CHECK,3
135,9,3,recall,ARROW,3
135,9,4,recall,TAR,3
135,9,5,recall,FAMILY,3
135,9,6,recall,FUNGUS,3
135,9,7,recall,PIRATE,3
135,9,8,recall,DECK,3
135,9,9,recall,DRESSER,3
135,10,1,study,DELINQUENT,3
135,10,2,study,THUMB,3
135,10,3,study,FLOUR,3
135,10,4,study,LOAF,3
135,10,5,study,ASHTRAY,3
135,10,6,study,PLUM,3
135,10,7,study,SHEET,3
135,10,8,study,CARD,3
135,10,9,study,TACK,3
135,10,10,study,SQUIRREL,3
135,10,11,study,SENATOR,3
135,10,12,study,TOWN,3
135,10,13,study,TROPHY,3
135,10,14,study,PARENT,3
135,10,15,study,PLANT,3
135,10,16,study,STEM,3
135,10,1,recall,PLANT,3
135,10,2,recall,STEM,3
135,10,3,recall,PARENT,3
135,10,4,recall,TROPHY,3
135,10,5,recall,FLOUR,3
135,10,6,recall,DELINQUENT,3
135,10,7,recall,STEM,3
135,11,1,study,TABLE,3
135,11,2,study,TANK,3
135,11,3,study,GULL,3
135,11,4,study,CUSHION,3
135,11,5,study,STOOL,3
135,11,6,study,POTATO,3
135,11,7,study,BUTTER,3
135,11,8,study,CRAYON,3
135,11,9,study,SKIN,3
135,11,10,study,GAZELLE,3
135,11,11,study,PREDATOR,3
135,11,12,study,MARGARINE,3
135,11,13,study,TWINE,3
135,11,14,study,COLLEGE,3
135,11,15,study,FORT,3
135,11,16,study,PANTHER,3
135,11,1,recall,COLLEGE,3
135,11,2,recall,FORT,3
135,11,3,recall,PREDATOR,3
135,11,4,recall,PANTHER,3
135,11,5,recall,GAZELLE,3
135,11,6,recall,CRAYON,3
135,11,7,recall,MARGARINE,3
135,11,8,recall,SKIN,3
135,12,1,study,BEER,3
135,12,2,study,MUSTARD,3
135,12,3,study,CATTLE,3
135,12,4,study,SCREW,3
135,12,5,study,TRUCK,3
135,12,6,study,DOLL,3
135,12,7,study,FREEZER,3
135,12,8,study,TOOL,3
135,12,9,study,KETTLE,3
135,12,10,study,STREAM,3
135,12,11,study,SHED,3
135,12,12,study,CHEST,3
135,12,13,study,ENGINE,3
135,12,14,study,CARAVAN,3
135,12,15,study,COOLER,3
135,12,16,study,TOTE,3
135,12,1,recall,TOTE,3
135,12,2,recall,COOLER,3
135,12,3,recall,FREEZER,3
135,12,4,recall,CARAVAN,3
135,12,5,recall,BEER,3
135,12,6,recall,MUSTARD,3
135,12,7,recall,CATTLE,3
135,12,8,recall,DOLL,3
135,12,9,recall,KETTLE,3
135,12,10,recall,SCREW,3
135,12,11,recall,TRUCK,3
135,13,1,study,WINE,4
135,13,2,study,UNDERWEAR,4
135,13,3,study,REPORT,4
135,13,4,study,WATERFALL,4
135,13,5,study,TUBE,4
135,13,6,study,PRINTER,4
135,13,7,study,UNCLE,4
135,13,8,study,TWIN,4
135,13,9,study,BUFFALO,4
135,13,10,study,CLOSET,4
135,13,11,study,SQUID,4
135,13,12,study,BARRACUDA,4
135,13,13,study,SCROLL,4
135,13,14,study,CANAL,4
135,13,15,study,BATHTUB,4
135,13,16,study,FUR,4
135,13,1,recall,BATHTUB,4
135,13,2,recall,FUR,4
135,13,3,recall,SCROLL,4
135,13,4,recall,TWIN,4
135,13,5,recall,UNCLE,4
135,13,6,recall,BARRACUDA,4
135,13,7,recall,REPORT,4
135,13,8,recall,WATERFALL,4
135,13,9,recall,UNDERWEAR,4
135,14,1,study,LASER,4
135,14,2,study,ZEBRA,4
135,14,3,study,CHEF,4
135,14,4,study,ALBUM,4
135,14,5,study,HARP,4
135,14,6,study,QUAIL,4
135,14,7,study,FEATHER,4
135,14,8,study,ALLIGATOR,4
135,14,9,study,GIRAFFE,4
135,14,10,study,SWAN,4
135,14,11,study,TERMITE,4
135,14,12,study,DINNER,4
135,14,13,study,SENATE,4
135,14,14,study,BUGGY,4
135,14,15,study,SNACK,4
135,14,16,study,DISH,4
135,14,1,recall,DISH,4
135,14,2,recall,SNACK,4
135,14,3,recall,BUGGY,4
135,14,4,recall,DINNER,4
135,14,5,recall,CHEF,4
135,14,6,recall,ALLIGATOR,4
135,14,7,recall,QUAIL,4
135,14,8,recall,TERMITE,4
135,14,9,recall,GIRAFFE,4
135,14,10,recall,ZEBRA,4
135,14,11,recall,LASER,4
135,14,12,recall,SWAN,4
135,15,1,study,FOUNTAIN,4
135,15,2,study,OATS,4
135,15,3,study,COACH,4
135,15,4,study,ROSE,4
135,15,5,study,GALLON,4
135,15,6,study,OYSTER,4
135,15,7,study,TEMPLE,4
135,15,8,study,CROSS,4
135,15,9,study,BANDAGE,4
135,15,10,study,CLIPPERS,4
135,15,11,study,TULIP,4
135,15,12,study,TURKEY,4
135,15,13,study,CLAY,4
135,15,14,study,BALLOON,4
135,15,15,study,MEDICINE,4
135,15,16,study,GROCERY,4
135,15,1,recall,GROCERY,4
135,15,2,recall,MEDICINE,4
135,15,3,recall,TULIP,4
135,15,4,recall,ROSE,4
135,15,5,recall,BALLOON,4
135,15,6,recall,GALLON,4
135,16,1,study,LAMB,4
135,16,2,study,SLIME,4
135,16,3,study,MARKET,4
135,16,4,study,PLAZA,4
135,16,5,study,VILLAGE,4
135,16,6,study,SKIRT,4
135,16,7,study,EWE,4
135,16,8,study,BEAN,4
135,16,9,study,CUCUMBER,4
135,16,10,study,JEANS,4
135,16,11,study,VEST,4
135,16,12,study,INMATE,4
135,16,13,study,CUPBOARD,4
135,16,14,study,APRON,4
135,16,15,study,CUE,4
135,16,16,study,SALAD,4
135,16,1,recall,LAMB,4
135,16,2,recall,SLIME,4
135,16,3,recall,CUE,4
135,16,4,recall,SALAD,4
135,16,5,recall,MARKET,4
135,16,6,recall,PLAZA,4
135,16,7,recall,VILLAGE,4
135,16,8,recall,SKIRT,4
135,16,9,recall,VEST,4
135,16,10,recall,EWE,4
135,16,11,recall,CUCUMBER,4
135,16,12,recall,APRON,4
135,17,1,study,QUARTER,5
135,17,2,study,DOCTOR,5
135,17,3,study,MOAT,5
135,17,4,study,CORAL,5
135,17,5,study,PICK,5
135,17,6,study,BOUILLON,5
135,17,7,study,COOK,5
135,17,8,study,TRUCK,5
135,17,9,study,NOOSE,5
135,17,10,study,TWINE,5
135,17,11,study,MOON,5
135,17,12,study,UNIVERSE,5
135,17,13,study,WALLET,5
135,17,14,study,GREASE,5
135,17,15,study,SKILLET,5
135,17,16,study,SERVER,5
135,17,1,recall,SERVER,5
135,17,2,recall,SKILLET,5
135,17,3,recall,GREASE,5
135,17,4,recall,CORAL,5
135,17,5,recall,QUARTER,5
135,17,6,recall,COOK,5
135,17,7,recall,NOOSE,5
135,17,8,recall,TWINE,5
135,17,9,recall,MOON,5
135,17,10,recall,BOUILLON,5
135,18,1,study,MARSH,5
135,18,2,study,ADULT,5
135,18,3,study,SQUIRREL,5
135,18,4,study,NUT,5
135,18,5,study,WHEEL,5
135,18,6,study,NOSE,5
135,18,7,study,BROOK,5
135,18,8,study,SATURN,5
135,18,9,study,COURSE,5
135,18,10,study,PASSAGE,5
135,18,11,study,NUCLEUS,5
135,18,12,study,WORLD,5
135,18,13,study,LOUNGE,5
135,18,14,study,PATIO,5
135,18,15,study,DELINQUENT,5
135,18,16,study,ASH,5
135,18,1,recall,ASH,5
135,18,2,recall,DELINQUENT,5
135,18,3,recall,PATIO,5
135,18,4,recall,SQUIRREL,5
135,18,5,recall,NUT,5
135,18,6,recall,NUCLEUS,5
135,18,7,recall,SATURN,5
135,18,8,recall,COURSE,5
135,18,9,recall,PASSAGE,5
135,18,10,recall,ADULT,5
135,18,11,recall,MARSH,5
135,18,12,recall,NUCLEUS,5
135,19,1,study,SWATTER,5
135,19,2,study,POET,5
135,19,3,study,RING,5
135,19,4,study,NAIL,5
135,19,5,study,DEODORANT,5
135,19,6,study,INCENSE,5
135,19,7,study,HELICOPTER,5
135,19,8,study,ORANGE,5
135,19,9,study,HOUND,5
135,19,10,study,ZUCCHINI,5
135,19,11,study,RIB,5
135,19,12,study,CAULIFLOWER,5
135,19,13,study,PUPPY,5
135,19,14,study,INSECT,5
135,19,15,study,TRACTOR,5
135,19,16,study,FARMER,5
135,19,1,recall,FARMER,5
135,19,2,recall,TRACTOR,5
135,19,3,recall,HELICOPTER,5
135,19,4,recall,INSECT,5
135,19,5,recall,SWATTER,5
135,19,6,recall,ZUCCHINI,5
135,19,7,recall,ORANGE,5
135,19,8,recall,PUPPY,5
135,20,1,study,BANNER,5
135,20,2,study,CANE,5
135,20,3,study,TUXEDO,5
135,20,4,study,TELEVISION,5
135,20,5,study,EDITORIAL,5
135,20,6,study,TEAPOT,5
135,20,7,study,COFFEE,5
135,20,8,study,TURNIP,5
135,20,9,study,CREEK,5
135,20,10,study,CONCERT,5
135,20,11,study,CONDUCTOR,5
135,20,12,study,RESTAURANT,5
135,20,13,study,GOO,5
135,20,14,study,PATRIOT,5
135,20,15,study,PARTY,5
135,20,16,study,CINNAMON,5
135,20,1,recall,CINNAMON,5
135,20,2,recall,PARTY,5
135,20,3,recall,PATRIOT,5
135,20,4,recall,CONCERT,5
135,20,5,recall,RESTAURANT,5
135,20,6,recall,TUXEDO,5
135,20,7,recall,TEAPOT,5
135,20,8,recall,COFFEE,5
135,20,9,recall,EDITORIAL,5
135,20,10,recall,GOO,5
135,20,11,recall,CONDUCTOR,5
135,21,1,study,TOOTHBRUSH,6
135,21,2,study,SHARK,6
135,21,3,study,FRIAR,6
135,21,4,study,LIME,6
135,21,5,study,TABLET,6
135,21,6,study,CHURCH,6
135,21,7,study,SAPPHIRE,6
135,21,8,study,BUTLER,6
135,21,9,study,SALESMAN,6
135,21,10,study,COBBLER,6
135,21,11,study,PEACH,6
135,21,12,study,BARK,6
135,21,13,study,VIRUS,6
135,21,14,study,BATTERY,6
135,21,15,study,MARKET,6
135,21,16,study,REFRIGERATOR,6
135,21,1,recall,REFRIGERATOR,6
135,21,2,recall,FOOD,6
135,21,3,recall,TOOTHBRUSH,6
135,21,4,recall,MARKET,6
135,21,5,recall,FRIAR,6
135,21,6,recall,SAPPHIRE,6
135,21,7,recall,PEACH,6
135,21,8,recall,COBBLER,6
135,21,9,recall,BUTLER,6
135,22,1,study,HAM,6
135,22,2,study,CAFE,6
135,22,3,study,ORNAMENT,6
135,22,4,study,STADIUM,6
135,22,5,study,TANGERINE,6
135,22,6,study,BARREL,6
135,22,7,study,TAVERN,6
135,22,8,study,CLIMBER,6
135,22,9,study,SCENERY,6
135,22,10,study,HORIZON,6
135,22,11,study,ROOMMATE,6
135,22,12,study,STRANGER,6
135,22,13,study,LAKE,6
135,22,14,study,OMELET,6
135,22,15,study,TOMATO,6
135,22,16,study,OCEAN,6
135,22,1,recall,OCEAN,6
135,22,2,recall,TOMATO,6
135,22,3,recall,TAVERN,6
135,22,4,recall,ROOMMATE,6
135,22,5,recall,CLIMBER,6
135,22,6,recall,HORIZON,6
135,22,7,recall,ORNAMENT,6
135,22,8,recall,SALESMAN,6
135,22,9,recall,TANGERINE,6
135,23,1,study,HOUSE,6
135,23,2,study,MANSION,6
135,23,3,study,RAILROAD,6
135,23,4,study,WORM,6
135,23,5,study,BUNNY,6
135,23,6,study,SKIN,6
135,23,7,study,CONCRETE,6
135,23,8,study,TOAD,6
135,23,9,study,STY,6
135,23,10,study,PUMPKIN,6
135,23,11,study,POLYESTER,6
135,23,12,study,SLACKS,6
135,23,13,study,FUR,6
135,23,14,study,LOBSTER,6
135,23,15,study,APPLE,6
135,23,16,study,SAW,6
135,23,1,recall,SAW,6
135,23,2,recall,APPLE,6
135,23,3,recall,LOBSTER,6
135,23,4,recall,BUNNY,6
135,23,5,recall,HOUSE,6
135,23,6,recall,MANSION,6
135,23,7,recall,POLYESTER,6
135,23,8,recall,TOAD,6
135,23,9,recall,SAW,6
135,23,10,recall,PUMPKIN,6
135,24,1,study,MAPLE,6
135,24,2,study,ROPE,6
135,24,3,study,CUSTARD,6
135,24,4,study,INMATE,6
135,24,5,study,COUSIN,6
135,24,6,study,FAMILY,6
135,24,7,study,OREGANO,6
135,24,8,study,NECK,6
135,24,9,study,BARRACUDA,6
135,24,10,study,SAGE,6
135,24,11,study,MONSTER,6
135,24,12,study,CRADLE,6
135,24,13,study,BASSINET,6
135,24,14,study,FILM,6
135,24,15,study,TELESCOPE,6
135,24,16,study,ROCKET,6
135,24,1,recall,ROCKET,6
135,24,2,recall,TELESCOPE,6
135,24,3,recall,COUSIN,6
135,24,4,recall,FAMILY,6
135,24,5,recall,SAGE,6
135,24,6,recall,OREGANO,6
135,24,7,recall,MONSTER,6
135,24,8,recall,BASSINET,6
135,24,9,recall,CRADLE,6
135,24,10,recall,TELESCOPE,6
135,24,11,recall,ROCKET,6
135,24,12,recall,ROPE,6
135,24,13,recall,MAPLE,6
135,25,1,study,WEED,7
135,25,2,study,HEDGE,7
135,25,3,study,HIGHWAY,7
135,25,4,study,SPOOL,7
135,25,5,study,HOSE,7
135,25,6,study,WILDERNESS,7
135,25,7,study,SHUTTER,7
135,25,8,study,CAKE,7
135,25,9,study,BUS,7
135,25,10,study,SERVER,7
135,25,11,study,DAM,7
135,25,12,study,CREATURE,7
135,25,13,study,ANTEATER,7
135,25,14,study,SAP,7
135,25,15,study,DOORBELL,7
135,25,16,study,GOLD,7
135,25,1,recall,GOLD,7
135,25,2,recall,DOORBELL,7
135,25,3,recall,DAM,7
135,25,4,recall,WILDERNESS,7
135,25,5,recall,HIGHWAY,7
135,25,6,recall,HEDGE,7
135,25,7,recall,WEED,7
135,25,8,recall,BUS,7
135,26,1,study,GARLIC,7
135,26,2,study,GIFT,7
135,26,3,study,VAGRANT,7
135,26,4,study,NICKEL,7
135,26,5,study,PRESIDENT,7
135,26,6,study,SANDPAPER,7
135,26,7,study,GRAVEL,7
135,26,8,study,PICKLE,7
135,26,9,study,MILDEW,7
135,26,10,study,DISC,7
135,26,11,study,TAPE,7
135,26,12,study,CLARINET,7
135,26,13,study,CHAMPAGNE,7
135,26,14,study,DICTATOR,7
135,26,15,study,VIOLA,7
135,26,16,study,NOMAD,7
135,26,1,recall,NOMAD,7
135,26,2,recall,PICKLE,7
135,26,3,recall,CHAMPAGNE,7
135,26,4,recall,MILDEW,7
135,26,5,recall,VAGRANT,7
135,26,6,recall,CLARINET,7
135,26,7,recall,NOMAD,7
135,27,1,study,CITIZEN,7
135,27,2,study,GOVERNOR,7
135,27,3,study,CRIMINAL,7
135,27,4,study,PIE,7
135,27,5,study,VAN,7
135,27,6,study,GREASE,7
135,27,7,study,BELT,7
135,27,8,study,POND,7
135,27,9,study,BAKER,7
135,27,10,study,THIGH,7
135,27,11,study,SUBWAY,7
135,27,12,study,SWITCH,7
135,27,13,study,PRISONER,7
135,27,14,study,TUB,7
135,27,15,study,STONE,7
135,27,16,study,PEBBLE,7
135,27,1,recall,PEBBLE,7
135,27,2,recall,STONE,7
135,27,3,recall,VAN,7
135,27,4,recall,PIE,7
135,27,5,recall,BELT,7
135,27,6,recall,CRIMINAL,7
135,28,1,study,MICROWAVE,7
135,28,2,study,CABINET,7
135,28,3,study,KEY,7
135,28,4,study,RECIPE,7
135,28,5,study,TORNADO,7
135,28,6,study,STOOL,7
135,28,7,study,WOUND,7
135,28,8,study,TOWN,7
135,28,9,study,POLITICIAN,7
135,28,10,study,TEAPOT,7
135,28,11,study,SCREEN,7
135,28,12,study,PRODUCER,7
135,28,13,study,DOUGHNUT,7
135,28,14,study,BOWL,7
135,28,15,study,TROMBONE,7
135,28,16,study,TEA,7
135,28,1,recall,TEA,7
135,28,2,recall,TROMBONE,7
135,28,3,recall,BOWL,7
135,28,4,recall,STOOL,7
135,28,5,recall,KEY,7
135,28,6,recall,CABINET,7
135,28,7,recall,TEAPOT,7
135,28,8,recall,POLITICIAN,7
136,1,1,study,HAMPER,1
136,1,2,study,CLOTHES,1
136,1,3,study,FLORIDA,1
136,1,4,study,TAVERN,1
136,1,5,study,PIPE,1
136,1,6,study,STRAW,1
136,1,7,study,COLT,1
136,1,8,study,VILLAGE,1
136,1,9,study,PUB,1
136,1,10,study,CANNON,1
136,1,11,study,SOAP,1
136,1,12,study,KIWI,1
136,1,13,study,STAPLE,1
136,1,14,study,HOOD,1
136,1,15,study,AUTOMOBILE,1
136,1,16,study,CLERK,1
136,1,1,recall,FLORIDA,1
136,1,2,recall,PUB,1
136,1,3,recall,VILLAGE,1
136,1,4,recall,COLT,1
136,1,5,recall,ATTENDANT,1
136,1,6,recall,AUTOMOBILE,1
136,2,1,study,ALMANAC,1
136,2,2,study,SWEATER,1
136,2,3,study,HEART,1
136,2,4,study,LAUNDRY,1
136,2,5,study,DRAGON,1
136,2,6,study,NIECE,1
136,2,7,study,AUNT,1
136,2,8,study,SHORE,1
136,2,9,study,SHOWER,1
136,2,10,study,ASHTRAY,1
136,2,11,study,TRENCH,1
136,2,12,study,THESAURUS,1
136,2,13,study,ORGAN,1
136,2,14,study,RIB,1
136,2,15,study,CREATURE,1
136,2,16,study,BEAVER,1
136,2,1,recall,NIECE,1
136,2,2,recall,AUNT,1
136,2,3,recall,SHORE,1
136,2,4,recall,SHOWER,1
136,2,5,recall,THESAURUS,1
136,2,6,recall,BEAVER,1
136,2,7,recall,ALMANAC,1
136,3,1,study,DRIVEWAY,1
136,3,2,study,RAG,1
136,3,3,study,COPIER,1
136,3,4,study,PRINCESS,1
136,3,5,study,EMPEROR,1
136,3,6,study,TRASH,1
136,3,7,study,DUMP,1
136,3,8,study,FLEA,1
136,3,9,study,GRASS,1
136,3,10,study,FUNGUS,1
136,3,11,study,FREEWAY,1
136,3,12,study,FOOTBALL,1
136,3,13,study,NEWSSTAND,1
136,3,14,study,MAMMAL,1
136,3,15,study,SLUG,1
136,3,16,study,EXPLOSION,1
136,3,1,recall,MAMMAL,1
136,3,2,recall,SLUG,1
136,3,3,recall,EXPLOSION,1
136,3,4,recall,EMPEROR,1
136,3,5,recall,PRINCESS,1
136,3,6,recall,TRASH,1
136,3,7,recall,DUMP,1
136,3,8,recall,DRIVEWAY,1
136,3,9,recall,FREEWAY,1
136,4,1,study,TAPE,1
136,4,2,study,PIER,1
136,4,3,study,QUARTER,1
136,4,4,study,PENNY,1
136,4,5,study,COSTUME,1
136,4,6,study,RULER,1
136,4,7,study,QUEEN,1
136,4,8,study,STOCKING,1
136,4,9,study,STALLION,1
136,4,10,study,DRESSER,1
136,4,11,study,COUCH,1
136,4,12,study,TIE,1
136,4,13,study,DOCTOR,1
136,4,14,study,PIRATE,1
136,4,15,study,FIDDLE,1
136,4,16,study,PILL,1
136,4,1,recall,PIRATE,1
136,4,2,recall,PILL,1
136,4,3,recall,DOCTOR,1
136,4,4,recall,QUEEN,1
136,4,5,recall,RULER,1
136,4,6,recall,STOCKING,1
136,4,7,recall,PENNY,1
136,4,8,recall,QUARTER,1
136,5,1,study,AWARD,2
136,5,2,study,BIBLE,2
136,5,3,study,ITEM,2
136,5,4,study,GODDESS,2
136,5,5,study,BASEMENT,2
136,5,6,study,FARMER,2
136,5,7,study,CROSS,2
136,5,8,study,CEILING,2
136,5,9,study,OZONE,2
136,5,10,study,WAREHOUSE,2
136,5,11,study,WIRE,2
136,5,12,study,ELECTRICIAN,2
136,5,13,study,HERD,2
136,5,14,study,TRAY,2
136,5,15,study,MUFFIN,2
136,5,16,study,WHEAT,2
136,5,1,recall,WHEAT,2
136,5,2,recall,BIBLE,2
136,5,3,recall,BASEMENT,2
136,5,4,recall,CROSS,2
136,5,5,recall,ANCHOR,2
136,5,6,recall,MUFFIN,2
136,5,7,recall,TRAY,2
136,5,8,recall,CEILING,2
136,5,9,recall,OZONE,2
136,6,1,study,MUG,2
136,6,2,study,MARINE,2
136,6,3,study,SWORD,2
136,6,4,study,DAGGER,2
136,6,5,study,SHERIFF,2
136,6,6,study,UNIFORM,2
136,6,7,study,JAM,2
136,6,8,study,DESIGNER,2
136,6,9,study,LITERATURE,2
136,6,10,study,OPERA,2
136,6,11,study,ZIPPER,2
136,6,12,study,JOURNAL,2
136,6,13,study,COLESLAW,2
136,6,14,study,YOLK,2
136,6,15,study,TREASURE,2
136,6,16,study,TOAST,2
136,6,1,recall,TOAST,2
136,6,2,recall,JAM,2
136,6,3,recall,YOLK,2
136,6,4,recall,DAGGER,2
136,6,5,recall,SHERIFF,2
136,6,6,recall,UNIFORM,2
136,6,7,recall,ZIPPER,2
136,6,8,recall,DESIGNER,2
136,7,1,study,CLIMBER,2
136,7,2,study,CARAVAN,2
136,7,3,study,SPIT,2
136,7,4,study,LIPSTICK,2
136,7,5,study,DILL,2
136,7,6,study,SCALE,2
136,7,7,study,CAULIFLOWER,2
136,7,8,study,BRACES,2
136,7,9,study,JAW,2
136,7,10,study,SALESMAN,2
136,7,11,study,BROOM,2
136,7,12,study,DIARY,2
136,7,13,study,PUBLISHER,2
136,7,14,study,SUPERMARKET,2
136,7,15,study,DUSTPAN,2
136,7,16,study,CHAIR,2
136,7,1,recall,BROOM,2
136,7,2,recall,DIARY,2
136,7,3,recall,CHAIR,2
136,7,4,recall,CLIMBER,2
136,7,5,recall,CARAVAN,2
136,7,6,recall,DILL,2
136,7,7,recall,SUPERMARKET,2
136,8,1,study,BUNNY,2
136,8,2,study,BATHTUB,2
136,8,3,study,TROUT,2
136,8,4,study,MAGICIAN,2
136,8,5,study,SALOON,2
136,8,6,study,LOUNGE,2
136,8,7,study,INVENTOR,2
136,8,8,study,ARCHITECT,2
136,8,9,study,BARRACUDA,2
136,8,10,study,PAW,2
136,8,11,study,FILM,2
136,8,12,study,CONTINENT,2
136,8,13,study,TRANSPLANT,2
136,8,14,study,ANTEATER,2
136,8,15,study,WRENCH,2
136,8,16,study,NAIL,2
136,8,1,recall,ANTEATER,2
136,8,2,recall,WRENCH,2
136,8,3,recall,NAIL,2
136,8,4,recall,BUNNY,2
136,8,5,recall,SALOON,2
136,8,6,recall,LOUNGE,2
136,8,7,recall,BATHTUB,2
136,9,1,study,KING,3
136,9,2,study,RICE,3
136,9,3,study,WAVE,3
136,9,4,study,BLUEJAY,3
136,9,5,study,EUROPE,3
136,9,6,study,CAB,3
136,9,7,study,DECK,3
136,9,8,study,PATIO,3
136,9,9,study,ANIMAL,3
136,9,10,study,MONGOOSE,3
136,9,11,study,PARROT,3
136,9,12,study,ROBIN,3
136,9,13,study,FEATHER,3
136,9,14,study,RAILROAD,3
136,9,15,study,BARREL,3
136,9,16,study,DICTATOR,3
136,9,1,recall,RAILROAD,3
136,9,2,recall,BARREL,3
136,9,3,recall,DICTATOR,3
136,9,4,recall,MONGOOSE,3
136,9,5,recall,FEATHER,3
136,9,6,recall,BLUEJAY,3
136,9,7,recall,CAB,3
136,10,1,study,BUREAU,3
136,10,2,study,APRON,3
136,10,3,study,ANT,3
136,10,4,study,OFFICER,3
136,10,5,study,COMEDIAN,3
136,10,6,study,CARTON,3
136,10,7,study,CONTAINER,3
136,10,8,study,CONCERT,3
136,10,9,study,MEDICINE,3
136,10,10,study,GALAXY,3
136,10,11,study,MOSQUITO,3
136,10,12,study,VIRUS,3
136,10,13,study,MICROPHONE,3
136,10,14,study,TREE,3
136,10,15,study,SAP,3
136,10,16,study,LAPEL,3
136,10,1,recall,TREE,3
136,10,2,recall,SAP,3
136,10,3,recall,LAPEL,3
136,10,4,recall,OFFICER,3
136,10,5,recall,COMEDIAN,3
136,10,6,recall,ANT,3
136,10,7,recall,BUREAU,3
136,10,8,recall,CONTAINER,3
136,10,9,recall,CARTOON,3
136,11,1,study,ATLAS,3
136,11,2,study,LEADER,3
136,11,3,study,BURGLAR,3
136,11,4,study,TAR,3
136,11,5,study,SEAGULL,3
136,11,6,study,YARD,3
136,11,7,study,PUDDLE,3
136,11,8,study,CRIMINAL,3
136,11,9,study,STUDENT,3
136,11,10,study,CLERK,3
136,11,11,study,ASSISTANT,3
136,11,12,study,CLARINET,3
136,11,13,study,ORCHESTRA,3
136,11,14,study,PAIL,3
136,11,15,study,PILOT,3
136,11,16,study,AIRPLANE,3
136,11,1,recall,PAIL,3
136,11,2,recall,PILOT,3
136,11,3,recall,ORCHESTRA,3
136,12,1,study,SUBMARINE,3
136,12,2,study,BATTERY,3
136,12,3,study,FLANNEL,3
136,12,4,study,PLAYGROUND,3
136,12,5,study,SPAGHETTI,3
136,12,6,study,MAMMAL,3
136,12,7,study,CASHIER,3
136,12,8,study,COIN,3
136,12,9,study,TRUCK,3
136,12,10,study,BUFFALO,3
136,12,11,study,POT,3
136,12,12,study,OVEN,3
136,12,13,study,BUTTER,3
136,12,14,study,CORN,3
136,12,15,study,HEATER,3
136,12,16,study,BOAT,3
136,12,1,recall,OVEN,3
